FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
30721,Nalbaugh LMZ,HR140910700,2014-15 Prescribed Burn,2015/03/04 00:00:00+00,2015/04/07 00:00:00+00,100.01859237,8398.12408153,26/03/2020,Prescribed Burn,2014-15,30859,2014,2014/01/01 00:00:00+00,1002729.20703125,8408.80434085689
30722,Nalbaugh LMZ,HR140910700,2014-15 Prescribed Burn,2015/03/04 00:00:00+00,2015/04/07 00:00:00+00,131.55137984,7559.06450394,26/03/2020,Prescribed Burn,2014-15,30860,2014,2014/01/01 00:00:00+00,1318807.16015625,7568.53342453181
30723,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,9.79381071,1903.69096757,26/03/2020,Prescribed Burn,2014-15,30861,2014,2014/01/01 00:00:00+00,98230.5859375,1906.53255428308
30724,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,177.13331996,19954.4649224,26/03/2020,Prescribed Burn,2014-15,30862,2014,2014/01/01 00:00:00+00,1775535.26953125,19977.6749999026
30725,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,52.10216327,5701.6472801,26/03/2020,Prescribed Burn,2014-15,30863,2014,2014/01/01 00:00:00+00,522579.27734375,5710.16293356122
30726,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,18.58474866,3304.2954729,26/03/2020,Prescribed Burn,2014-15,30864,2014,2014/01/01 00:00:00+00,186401.1796875,3309.21343689642
30727,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,15.76445647,2056.31046052,26/03/2020,Prescribed Burn,2014-15,30865,2014,2014/01/01 00:00:00+00,158116.6796875,2059.38696400116
30728,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,3.71924154,816.15260461,26/03/2020,Prescribed Burn,2014-15,30866,2014,2014/01/01 00:00:00+00,37303.3125,817.368534106394
30729,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,6.0970767,1432.83020824,26/03/2020,Prescribed Burn,2014-15,30867,2014,2014/01/01 00:00:00+00,61154.25,1434.98443568451
30730,Genoa River LMZ,HR11060652321,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/23 00:00:00+00,2.95398536,699.0512641,26/03/2020,Prescribed Burn,2014-15,30868,2014,2014/01/01 00:00:00+00,29629.15234375,700.107101599423
30731,Top Valley Station,15010483570,2014-15 Wildfire,2015/01/04 00:00:00+00,2015/01/09 00:00:00+00,2.94438392,852.38866499,26/03/2020,Wildfire,2014-15,30869,2014,2014/01/01 00:00:00+00,29388.4375,851.586467840089
30732,Central Cuumbeun Extension,HR15020671917,2014-15 Prescribed Burn,2015/05/17 00:00:00+00,2015/05/18 00:00:00+00,6.6308491,1635.67725227,26/03/2020,Prescribed Burn,2014-15,30870,2014,2014/01/01 00:00:00+00,66272.484375,1635.23323275026
30733,Turallo North,HR15020671918,2014-15 Prescribed Burn,2015/06/11 00:00:00+00,2015/06/11 00:00:00+00,0.12497508,250.95672688,26/03/2020,Prescribed Burn,2014-15,30871,2014,2014/01/01 00:00:00+00,1248.9609375,250.875369705791
30734,Clarkes Hill East,HR14022267525,2014-15 Prescribed Burn,2015/04/14 00:00:00+00,2015/04/14 00:00:00+00,0.29973138,1338.51079975,26/03/2020,Prescribed Burn,2014-15,30872,2014,2014/01/01 00:00:00+00,2997.81640625,1338.62384096346
30736,RICH Headland Homes SFAZ,HR12071660035,2014-15 Prescribed Burn,2015/04/27 00:00:00+00,2015/04/28 00:00:00+00,9.77458946,1499.07644285,26/03/2020,Prescribed Burn,2014-15,30874,2014,2014/01/01 00:00:00+00,86856.3203125,1424.76959746632
30737,Ninia,HR12071260008,2014-15 Prescribed Burn,2015/03/31 00:00:00+00,2015/04/01 00:00:00+00,372.6363765,8131.73446813,26/03/2020,Prescribed Burn,2014-15,30875,2014,2014/01/01 00:00:00+00,3726100.62890625,8131.43877796573
30738,Ringwood SFAZ,HR13080565114,2014-15 Prescribed Burn,2015/03/12 00:00:00+00,2015/03/12 00:00:00+00,38.35133223,2808.3268351,26/03/2020,Prescribed Burn,2014-15,30876,2014,2014/01/01 00:00:00+00,382821.828125,2805.79336687272
30739,Old Port Macquarie SFAZ,HR12112862019,2014-15 Prescribed Burn,2015/03/11 00:00:00+00,2015/03/11 00:00:00+00,11.06835686,1920.91302561,26/03/2020,Prescribed Burn,2014-15,30877,2014,2014/01/01 00:00:00+00,110541.21484375,1919.67725480982
30740,Davidson Southern SFAZ,HR14072269276,2014-15 Prescribed Burn,2015/03/16 00:00:00+00,2015/03/18 00:00:00+00,17.80502127,1944.33653977,26/03/2020,Prescribed Burn,2014-15,30878,2014,2014/01/01 00:00:00+00,178527.1484375,1946.93866986697
30741,Old Hut SFAZ,HR14072269281,2014-15 Prescribed Burn,2015/03/31 00:00:00+00,2015/04/02 00:00:00+00,111.21660753,11933.0886421,26/03/2020,Prescribed Burn,2014-15,30879,2014,2014/01/01 00:00:00+00,1114961.76953125,11948.0789625645
30742,North Monga LMZ,HR14090469778,2014-15 Prescribed Burn,2015/03/08 00:00:00+00,2015/03/18 00:00:00+00,1616.19672207,18924.452169,26/03/2020,Prescribed Burn,2014-15,30880,2014,2014/01/01 00:00:00+00,16156626.6757812,18921.3244751882
30743,Millingandi SFAZ,HR14072169273,2014-15 Prescribed Burn,2015/05/18 00:00:00+00,2015/05/21 00:00:00+00,117.73413458,6727.23331828,26/03/2020,Prescribed Burn,2014-15,30881,2014,2014/01/01 00:00:00+00,1179817.54296875,6734.29491164428
30744,Wamban Rd SFAZ,HR14092370090,2014-15 Prescribed Burn,2015/06/30 00:00:00+00,2015/06/30 00:00:00+00,282.75339785,8525.36115921,26/03/2020,Prescribed Burn,2014-15,30882,2014,2014/01/01 00:00:00+00,2828404.92578125,8526.67576085944
30745,Little Nugra Rd,14112579711,2014-15 Wildfire,2014/12/02 00:00:00+00,2014/11/25 00:00:00+00,2.83354731,633.15822986,26/03/2020,Wildfire,2014-15,30883,2014,2014/01/01 00:00:00+00,28286.6640625,632.612594842021
30746,Tamboy Huts,14122082172,2014-15 Wildfire,2014/12/20 00:00:00+00,2014/12/28 00:00:00+00,3.49563924,753.17226193,26/03/2020,Wildfire,2014-15,30884,2014,2014/01/01 00:00:00+00,34895.4921875,752.515971522188
30747,Stony Point,15030587724,2014-15 Wildfire,2015/03/05 00:00:00+00,2015/03/13 00:00:00+00,15.7979151,1813.44075169,26/03/2020,Wildfire,2014-15,30885,2014,2014/01/01 00:00:00+00,157705.1796875,1811.86780304794
30748,Lilleys Fire,15030988094,2014-15 Wildfire,2015/03/09 00:00:00+00,2015/03/11 00:00:00+00,264.2008397,9786.32588438,26/03/2020,Wildfire,2014-15,30886,2014,2014/01/01 00:00:00+00,2637270.30859375,9777.54868940582
30749,Rookes Rd Fire,15031888915,2014-15 Wildfire,2015/03/17 00:00:00+00,2015/03/23 00:00:00+00,188.94108281,6159.04433671,26/03/2020,Wildfire,2014-15,30887,2014,2014/01/01 00:00:00+00,1885973.546875,6153.43893537529
30750,Captains Creek Fire,14020253570,2013-14 Wildfire,2014/02/03 00:00:00+00,2014/02/06 00:00:00+00,444.64136083,14636.6232207,26/03/2020,Wildfire,2013-14,30888,2013,2013/01/01 00:00:00+00,4468140.54296875,14672.3595462854
30751,"Pacific Hwy, Jacky Bulbin Flat",15042792497,2014-15 Wildfire,2015/04/27 00:00:00+00,2015/04/28 00:00:00+00,0.53299048,306.10331063,26/03/2020,Wildfire,2014-15,30889,2014,2014/01/01 00:00:00+00,5345.48828125,306.550866750632
30752,Rutile Road,15031989025,2014-15 Wildfire,2015/03/19 00:00:00+00,2015/03/23 00:00:00+00,219.17529296,9697.32303661,26/03/2020,Wildfire,2014-15,30890,2014,2014/01/01 00:00:00+00,2187688.3125,9689.09729953706
30753,Byadbo Flat,HR14100170158,2014-15 Prescribed Burn,2015/03/08 00:00:00+00,2015/03/18 00:00:00+00,1788.40759599,21058.1157994,26/03/2020,Prescribed Burn,2014-15,30891,2014,2014/01/01 00:00:00+00,17921305.9101562,21080.0289135748
30754,Corrowong Creek,HR13020562892,2014-15 Prescribed Burn,2015/03/28 00:00:00+00,2015/04/03 00:00:00+00,857.0997798,18944.0400741,26/03/2020,Prescribed Burn,2014-15,30892,2014,2014/01/01 00:00:00+00,8591155.671875,18966.3434924622
30755,McGuigans Gap,HR13020562891,2014-15 Prescribed Burn,2015/03/29 00:00:00+00,2015/04/08 00:00:00+00,581.06161644,48212.790728,26/03/2020,Prescribed Burn,2014-15,30893,2014,2014/01/01 00:00:00+00,5823098.3125,48264.3930026605
30756,Merambego Creek,HR14100170159,2014-15 Prescribed Burn,2015/03/28 00:00:00+00,2015/04/08 00:00:00+00,636.38099881,59720.4198468,26/03/2020,Prescribed Burn,2014-15,30894,2014,2014/01/01 00:00:00+00,6376591.7578125,59780.1123702635
30757,Toms Farm Creek,HR12090460655,2014-15 Prescribed Burn,2015/03/14 00:00:00+00,2015/03/24 00:00:00+00,1111.80986584,80659.8937019,26/03/2020,Prescribed Burn,2014-15,30895,2014,2014/01/01 00:00:00+00,11138749.9179688,80734.6540786605
30758,CCA Middle Creek LMZ,HR13020662901,2013-14 Prescribed Burn,2014/04/17 00:00:00+00,2014/04/17 00:00:00+00,5.6e-07,1.09987268,26/03/2020,Prescribed Burn,2013-14,30896,2013,2013/01/01 00:00:00+00,0.00390625,1.09980543027654
30759,Dampier LMZ,HR14091970034,2014-15 Prescribed Burn,2015/03/17 00:00:00+00,2015/03/23 00:00:00+00,422.23858254,37552.0161575,26/03/2020,Prescribed Burn,2014-15,30897,2014,2014/01/01 00:00:00+00,4223753.51171875,37558.179530963
30760,Bendethera SFAZ,HR14073169360,2014-15 Prescribed Burn,2015/03/16 00:00:00+00,2015/03/23 00:00:00+00,262.58680652,24778.7781157,26/03/2020,Prescribed Burn,2014-15,30898,2014,2014/01/01 00:00:00+00,2626697.53515625,24782.6816563719
30761,Long Saddle,14101074095,2014-15 Wildfire,2014/10/09 00:00:00+00,2014/10/15 00:00:00+00,32.86322719,2328.17942194,26/03/2020,Wildfire,2014-15,30899,2014,2014/01/01 00:00:00+00,328620.796875,2328.13868680584
30762,HAWN_Calore_HR,HR14041068193,2015-16 Prescribed Burn,2015/08/07 00:00:00+00,2015/08/10 00:00:00+00,886.22954918,73009.6960449,26/03/2020,Prescribed Burn,2015-16,30900,2015,2015/01/01 00:00:00+00,8845683.21875,72941.2263083357
30763,Stephenson Road,HR10021842643,2015-16 Prescribed Burn,2015/08/07 00:00:00+00,2015/08/10 00:00:00+00,7.71891125,1661.08801997,26/03/2020,Prescribed Burn,2015-16,30901,2015,2015/01/01 00:00:00+00,77043.30078125,1659.51888540016
30764,Broken Rock Range,HR14082769650,2014-15 Prescribed Burn,2015/04/08 00:00:00+00,2015/03/29 00:00:00+00,4632.8623656,179221.670187,26/03/2020,Prescribed Burn,2014-15,30902,2014,2014/01/01 00:00:00+00,46248346.5625,179066.354276515
30765,Stroms,HR11081653785,2015-16 Prescribed Burn,2015/08/07 00:00:00+00,2015/08/11 00:00:00+00,17.06048123,5101.82644849,26/03/2020,Prescribed Burn,2015-16,30903,2015,2015/01/01 00:00:00+00,170284.99609375,5097.04219558006
30766,CWA_Blow Torch_LMZ_Blow Clear West,HR14040467969,2014-15 Prescribed Burn,2015/03/31 00:00:00+00,2015/03/31 00:00:00+00,202.79733519,7356.8086762,26/03/2020,Prescribed Burn,2014-15,30904,2014,2014/01/01 00:00:00+00,2024181.046875,7349.92629886917
30767,Dudley Beach,HR12032257956,2015-16 Prescribed Burn,2015/08/14 00:00:00+00,2015/08/16 00:00:00+00,15.59540766,2183.08526631,26/03/2020,Prescribed Burn,2015-16,30905,2015,2015/01/01 00:00:00+00,155662.83203125,2181.0461471663
30768,Bangalow Road,HR09042737047,2015-16 Prescribed Burn,2015/08/14 00:00:00+00,2015/08/19 00:00:00+00,368.10601184,31480.3590433,26/03/2020,Prescribed Burn,2015-16,30906,2015,2015/01/01 00:00:00+00,3674150.48046875,31450.7998735128
30769,Yachting Point,15072197897,2015-16 Wildfire,2015/07/21 00:00:00+00,2015/07/21 00:00:00+00,5.83957086,1837.941657,26/03/2020,Wildfire,2015-16,30907,2015,2015/01/01 00:00:00+00,58376.4921875,1837.63892901544
30770,"Snowy Mountains Highway, Blowering",15070797025,2015-16 Wildfire,2015/07/07 00:00:00+00,2015/07/07 00:00:00+00,0.35045715,239.50033135,26/03/2020,Wildfire,2015-16,30908,2015,2015/01/01 00:00:00+00,3503.32421875,239.457451613256
30771,"Humes Crossing Accs, Blowering",15060594983,2014-15 Wildfire,2015/06/05 00:00:00+00,2015/06/05 00:00:00+00,0.0543046,84.78231966,26/03/2020,Wildfire,2014-15,30909,2014,2014/01/01 00:00:00+00,542.82421875,84.7652646204965
30772,Ryhope Stage 2,HR10080945400,2015-16 Prescribed Burn,2015/08/11 00:00:00+00,2015/08/14 00:00:00+00,79.56078239,5121.37629104,26/03/2020,Prescribed Burn,2015-16,30910,2015,2015/01/01 00:00:00+00,794119.3203125,5116.58271028785
30773,Umina,HR14022667547,2015-16 Prescribed Burn,2015/08/21 00:00:00+00,2015/08/24 00:00:00+00,146.22679204,9696.03524286,26/03/2020,Prescribed Burn,2015-16,30911,2015,2015/01/01 00:00:00+00,1459528.875,9686.95132901588
30774,Haycock Trig,HR13031863431,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/24 00:00:00+00,611.89506668,22167.0498405,26/03/2020,Prescribed Burn,2015-16,30912,2015,2015/01/01 00:00:00+00,6107429.45703125,22146.1718071896
30775,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781079,31.36929094,26/03/2020,Prescribed Burn,2015-16,30913,2015,2015/01/01 00:00:00+00,77.984375,31.3450679363334
30776,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781079,31.36928713,26/03/2020,Prescribed Burn,2015-16,30914,2015,2015/01/01 00:00:00+00,77.98828125,31.3451327830069
30777,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.0078108,31.36929648,26/03/2020,Prescribed Burn,2015-16,30915,2015,2015/01/01 00:00:00+00,78.01953125,31.3451614018858
30778,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781079,31.36927916,26/03/2020,Prescribed Burn,2015-16,30916,2015,2015/01/01 00:00:00+00,77.984375,31.3451088015661
30779,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36927435,26/03/2020,Prescribed Burn,2015-16,30917,2015,2015/01/01 00:00:00+00,77.9765625,31.3450862859054
30780,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781079,31.36927979,26/03/2020,Prescribed Burn,2015-16,30918,2015,2015/01/01 00:00:00+00,77.98828125,31.3451121690509
30781,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36927396,26/03/2020,Prescribed Burn,2015-16,30919,2015,2015/01/01 00:00:00+00,78.00390625,31.3451243857886
30782,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36927184,26/03/2020,Prescribed Burn,2015-16,30920,2015,2015/01/01 00:00:00+00,77.9921875,31.3450702552016
30783,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36926331,26/03/2020,Prescribed Burn,2015-16,30921,2015,2015/01/01 00:00:00+00,77.984375,31.3450372855927
30784,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36926063,26/03/2020,Prescribed Burn,2015-16,30922,2015,2015/01/01 00:00:00+00,77.984375,31.3451014076416
30785,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36925959,26/03/2020,Prescribed Burn,2015-16,30923,2015,2015/01/01 00:00:00+00,77.98046875,31.345112113443
30786,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36925559,26/03/2020,Prescribed Burn,2015-16,30924,2015,2015/01/01 00:00:00+00,77.9921875,31.3451228090432
30787,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36925212,26/03/2020,Prescribed Burn,2015-16,30925,2015,2015/01/01 00:00:00+00,77.98828125,31.3450783424795
30788,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36925343,26/03/2020,Prescribed Burn,2015-16,30926,2015,2015/01/01 00:00:00+00,77.9921875,31.3450646575717
30789,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36925949,26/03/2020,Prescribed Burn,2015-16,30927,2015,2015/01/01 00:00:00+00,77.98828125,31.3450771851856
30790,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.3692566,26/03/2020,Prescribed Burn,2015-16,30928,2015,2015/01/01 00:00:00+00,77.98828125,31.3450559341017
30791,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36925861,26/03/2020,Prescribed Burn,2015-16,30929,2015,2015/01/01 00:00:00+00,77.98046875,31.3450995260775
30792,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36926197,26/03/2020,Prescribed Burn,2015-16,30930,2015,2015/01/01 00:00:00+00,77.99609375,31.3451061954981
30793,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781078,31.36926592,26/03/2020,Prescribed Burn,2015-16,30931,2015,2015/01/01 00:00:00+00,77.98828125,31.3451538590455
30794,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36925135,26/03/2020,Prescribed Burn,2015-16,30932,2015,2015/01/01 00:00:00+00,77.9765625,31.3450895669527
30795,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36924687,26/03/2020,Prescribed Burn,2015-16,30933,2015,2015/01/01 00:00:00+00,77.9921875,31.3450907956331
30796,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36924264,26/03/2020,Prescribed Burn,2015-16,30934,2015,2015/01/01 00:00:00+00,77.9765625,31.3450727885687
30797,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36923723,26/03/2020,Prescribed Burn,2015-16,30935,2015,2015/01/01 00:00:00+00,77.9765625,31.3450590713421
30798,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36922715,26/03/2020,Prescribed Burn,2015-16,30936,2015,2015/01/01 00:00:00+00,77.98046875,31.3450713191675
30799,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36923491,26/03/2020,Prescribed Burn,2015-16,30937,2015,2015/01/01 00:00:00+00,77.99609375,31.3450389786313
30800,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.3692416,26/03/2020,Prescribed Burn,2015-16,30938,2015,2015/01/01 00:00:00+00,77.98046875,31.3450936017396
30801,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36924585,26/03/2020,Prescribed Burn,2015-16,30939,2015,2015/01/01 00:00:00+00,77.98828125,31.3450561809404
30802,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36923002,26/03/2020,Prescribed Burn,2015-16,30940,2015,2015/01/01 00:00:00+00,77.9921875,31.3450328993897
30803,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36923099,26/03/2020,Prescribed Burn,2015-16,30941,2015,2015/01/01 00:00:00+00,77.98828125,31.345066349008
30804,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36924339,26/03/2020,Prescribed Burn,2015-16,30942,2015,2015/01/01 00:00:00+00,78,31.3450557543078
30805,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36924411,26/03/2020,Prescribed Burn,2015-16,30943,2015,2015/01/01 00:00:00+00,77.984375,31.3451016532821
30806,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36923986,26/03/2020,Prescribed Burn,2015-16,30944,2015,2015/01/01 00:00:00+00,77.98828125,31.3450912930173
30807,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781077,31.36923534,26/03/2020,Prescribed Burn,2015-16,30945,2015,2015/01/01 00:00:00+00,77.9921875,31.3450638104295
30808,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36922493,26/03/2020,Prescribed Burn,2015-16,30946,2015,2015/01/01 00:00:00+00,77.9765625,31.3451137762139
30809,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36921886,26/03/2020,Prescribed Burn,2015-16,30947,2015,2015/01/01 00:00:00+00,77.99609375,31.3450492613781
30810,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36921554,26/03/2020,Prescribed Burn,2015-16,30948,2015,2015/01/01 00:00:00+00,78,31.345035799875
30811,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920665,26/03/2020,Prescribed Burn,2015-16,30949,2015,2015/01/01 00:00:00+00,78.0078125,31.34501890814
30812,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36921065,26/03/2020,Prescribed Burn,2015-16,30950,2015,2015/01/01 00:00:00+00,77.99609375,31.3450587526251
30813,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920982,26/03/2020,Prescribed Burn,2015-16,30951,2015,2015/01/01 00:00:00+00,77.9921875,31.3450348756736
30814,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36921227,26/03/2020,Prescribed Burn,2015-16,30952,2015,2015/01/01 00:00:00+00,77.96875,31.3450474376468
30815,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.3692146,26/03/2020,Prescribed Burn,2015-16,30953,2015,2015/01/01 00:00:00+00,77.984375,31.34505858183
30816,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920539,26/03/2020,Prescribed Burn,2015-16,30954,2015,2015/01/01 00:00:00+00,77.984375,31.3449984319795
30817,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920664,26/03/2020,Prescribed Burn,2015-16,30955,2015,2015/01/01 00:00:00+00,77.9921875,31.3451112722591
30818,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781074,31.36919124,26/03/2020,Prescribed Burn,2015-16,30956,2015,2015/01/01 00:00:00+00,77.98828125,31.34505084163
30819,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920547,26/03/2020,Prescribed Burn,2015-16,30957,2015,2015/01/01 00:00:00+00,77.9921875,31.3450417987758
30820,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36920742,26/03/2020,Prescribed Burn,2015-16,30958,2015,2015/01/01 00:00:00+00,77.9921875,31.3450720098014
30821,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781075,31.36921217,26/03/2020,Prescribed Burn,2015-16,30959,2015,2015/01/01 00:00:00+00,78,31.34510270286
30822,Darcoola Boxthorn Pile burns 2015,HR09102940899,2015-16 Prescribed Burn,2015/08/19 00:00:00+00,2015/08/19 00:00:00+00,0.00781076,31.36922652,26/03/2020,Prescribed Burn,2015-16,30960,2015,2015/01/01 00:00:00+00,77.99609375,31.3451015742122
